"X","State","Agency_Type","Agency_Name","Population","Region","codes","Total_Offenses","Crimes_Against_Persons","Crimes_Against_Property","Crimes_Against_Society","Crimes_Against_Persons.1","Aggravated_Assault","Simple_Assault","Intimidation","Homicide_Offenses","Murder_and_Nonnegligent_Manslaughter","Negligent_Manslaughter","Justifiable_Homicide","Human_Trafficking_Offenses","Commercial_Sex_Acts","Involuntary_Servitude","Kidnapping__Abduction","Sex_Offenses","Rape","Sodomy","Sexual_Assault_With_An_Object","Fondling","Sex_Offenses._Nonforcible","Incest","Statutory_Rape","Arson","Bribery","Burglary__Breaking_._Entering","Counterfeiting__Forgery","Destruction__Damage__Vandalism_of_Property","Embezzlement","Extortion__Blackmail","Fraud_Offenses","False_Pretenses__Swindle__Confidence_Game","Credit_Card__Automated_Teller_Machine_Fraud","Impersonation","Welfare_Fraud","Wire_Fraud","Larceny__Theft_Offenses","Pocketpicking","Pursesnatching","Shoplifting","Theft_From_Building","Theft_From_Coin_Operated_Machine_or_Device","Theft_From_Motor_Vehicle","Theft_of__Motor__Vehicle_Parts_or_Accessories","All_Other_Larceny","Motor_Vehicle_Theft","Robbery","Stolen_Property_Offenses","Drug__Narcotic_Offenses","Drug__Narcotic_Violations","Drug_Equipment_Violations","Gambling_Offenses","Betting__Wagering","Operating__Promoting__Assisting_Gambling","Gambling_Equipment_Violations","Sports_Tampering","Pornography__Obscene_Material","Prostitution_Offenses","Prostitution","Assisting_or_Promoting_Prostitution","Purchasing_Prostitution","Weapon_Law_Violations"
3223,"Oklahoma","Cities","Wynnewood",2187,"South Central (West)","OK",0.0228623685413809,0.00457247370827618,0.0132601737540009,0.0050297210791038,0.00411522633744856,0,0.00365797896662094,0.000457247370827618,0,0,0,0,0,0,0,0,0.000457247370827618,0.000457247370827618,0,0,0,0,0,0,0,0,0.00457247370827618,0.000914494741655235,0.00182898948331047,0.000457247370827618,0,0.000457247370827618,0,0,0.000457247370827618,0,0,0.00411522633744856,0,0,0.000457247370827618,0,0,0.000914494741655235,0.000914494741655235,0.00182898948331047,0.000914494741655235,0,0,0.00411522633744856,0.00320073159579332,0.000914494741655235,0,0,0,0,0,0,0,0,0,0,0.000914494741655235
3224,"Oklahoma","Cities","Yale",1227,"South Central (West)","OK",0.0480847595762021,0.0114099429502852,0.0277098614506927,0.00896495517522412,0.0114099429502852,0.00244498777506112,0.00814995925020375,0.000814995925020375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032599837000815,0.000814995925020375,0.00488997555012225,0,0,0.000814995925020375,0,0.000814995925020375,0,0,0,0.0162999185004075,0,0,0.00407497962510187,0.00407497962510187,0,0.000814995925020375,0.000814995925020375,0.006519967400163,0.000814995925020375,0,0.000814995925020375,0.00814995925020375,0.00814995925020375,0,0,0,0,0,0,0,0,0,0,0,0.000814995925020375
3225,"Oklahoma","Cities","Yukon",24570,"South Central (West)","OK",0.0501017501017501,0.00879120879120879,0.0344322344322344,0.00687830687830688,0.00826210826210826,0.00195360195360195,0.00508750508750509,0.00122100122100122,0,0,0,0,0,0,0,4.07000407000407e-05,0.000447700447700448,8.14000814000814e-05,0,0.000162800162800163,0.000203500203500203,4.07000407000407e-05,0,4.07000407000407e-05,8.14000814000814e-05,0,0.00321530321530322,0.00126170126170126,0.00419210419210419,0.000895400895400895,0,0.00411070411070411,0.00154660154660155,0.00146520146520147,0.00101750101750102,0,8.14000814000814e-05,0.0188848188848189,0,0,0.00496540496540497,0.00382580382580383,4.07000407000407e-05,0.00529100529100529,0.000773300773300773,0.00398860398860399,0.00105820105820106,0.000284900284900285,0.000447700447700448,0.00643060643060643,0.00366300366300366,0.00276760276760277,0,0,0,0,0,4.07000407000407e-05,0,0,0,0,0.000407000407000407
3226,"Oklahoma","Universities and Colleges","East Central University",4819,"South Central (West)","OK",0.00747042954969911,0.00124507159161652,0.00560282216227433,0.000622535795808259,0.00124507159161652,0,0,0.00124507159161652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124507159161652,0,0,0,0,0,0,0,0,0.00394272670678564,0,0,0.000207511931936086,0.00186760738742478,0,0.00166009545548869,0,0.000207511931936086,0.000415023863872173,0,0,0.000622535795808259,0.000622535795808259,0,0,0,0,0,0,0,0,0,0,0,0
3227,"Oklahoma","Universities and Colleges","Mid-America Christian University",2606,"South Central (West)","OK",0.00153491941673062,0.000383729854182655,0.00115118956254797,0,0.000383729854182655,0,0,0.000383729854182655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383729854182655,0,0,0,0,0,0,0,0,0.000383729854182655,0,0,0,0,0,0,0,0.000383729854182655,0.000383729854182655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,"Oklahoma","Universities and Colleges","North Eastern State University:",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3229,"Oklahoma","Universities and Colleges","Broken Arrow3",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3230,"Oklahoma","Universities and Colleges","Tahlequah",8721,"South Central (West)","OK",0.00584795321637427,0.000229331498681344,0.00504529297098957,0.00057332874670336,0.000229331498681344,0,0.000229331498681344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114665749340672,0,0.000114665749340672,0,0.000687994496044032,0,0,0,0,0,0,0,0,0.00389863547758285,0.000114665749340672,0,0,0.00206398348813209,0,0.00057332874670336,0.000114665749340672,0.00103199174406605,0.000114665749340672,0,0.000114665749340672,0.00057332874670336,0.00057332874670336,0,0,0,0,0,0,0,0,0,0,0,0
3231,"Oklahoma","Universities and Colleges","Oklahoma City University",3299,"South Central (West)","OK",0.0266747499242195,0.000303122158229767,0.0203091846013944,0.00606244316459533,0.000303122158229767,0,0,0.000303122158229767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121248863291907,0,0.00303122158229767,0.000303122158229767,0,0.0009093664746893,0,0.000606244316459533,0.000303122158229767,0,0,0.0133373749621097,0,0.000303122158229767,0.000303122158229767,0.0045468323734465,0,0.0027280994240679,0.000303122158229767,0.00515307668990603,0.000606244316459533,0.000303122158229767,0.000606244316459533,0.00606244316459533,0.0045468323734465,0.00151561079114883,0,0,0,0,0,0,0,0,0,0,0
3232,"Oklahoma","Universities and Colleges","Oklahoma State University:",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3233,"Oklahoma","Universities and Colleges","Okmulgee",3936,"South Central (West)","OK",0.00940040650406504,0.00076219512195122,0.00660569105691057,0.00203252032520325,0.000508130081300813,0.000254065040650407,0.000254065040650407,0,0,0,0,0,0,0,0,0,0.000254065040650407,0.000254065040650407,0,0,0,0,0,0,0,0,0,0,0.00254065040650406,0,0,0,0,0,0,0,0,0.0040650406504065,0,0,0.000254065040650407,0.000254065040650407,0,0.00177845528455285,0.000508130081300813,0.00127032520325203,0,0,0,0.00203252032520325,0.00152439024390244,0.000508130081300813,0,0,0,0,0,0,0,0,0,0,0
3234,"Oklahoma","Universities and Colleges","Tulsa",457,"South Central (West)","OK",0.0328227571115974,0.0087527352297593,0.0240700218818381,0,0.0087527352297593,0,0.00437636761487965,0.00437636761487965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437636761487965,0,0,0,0,0,0,0,0,0.0153172866520788,0.00218818380743982,0,0,0.00656455142231947,0,0.00437636761487965,0,0.00218818380743982,0.00218818380743982,0,0.00218818380743982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,"Oklahoma","Universities and Colleges","Seminole State College",2185,"South Central (West)","OK",0.00320366132723112,0.00045766590389016,0.00274599542334096,0,0.00045766590389016,0,0.00045766590389016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274599542334096,0,0,0,0.00137299771167048,0,0.00045766590389016,0,0.00091533180778032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,"Oklahoma","Universities and Colleges","Southeastern Oklahoma State University",4103,"South Central (West)","OK",0.00999268827687058,0.00121862052156958,0.00755544723373142,0.00121862052156958,0.000974896417255667,0,0.000487448208627833,0.000487448208627833,0,0,0,0,0,0,0,0,0.000243724104313917,0,0,0,0.000243724104313917,0,0,0,0,0,0.00243724104313917,0,0.00243724104313917,0,0,0,0,0,0,0,0,0.00268096514745308,0,0,0,0.00073117231294175,0,0.00121862052156958,0.000243724104313917,0.000487448208627833,0,0,0,0.00121862052156958,0.00073117231294175,0.000487448208627833,0,0,0,0,0,0,0,0,0,0,0
3237,"Oklahoma","Universities and Colleges","Southwestern Oklahoma State University",5106,"South Central (West)","OK",0.00607128867998433,0.000391696043869957,0.00567959263611438,0,0.000195848021934978,0,0.000195848021934978,0,0,0,0,0,0,0,0,0,0.000195848021934978,0.000195848021934978,0,0,0,0,0,0,0,0,0.00137093615354485,0,0.000783392087739914,0,0,0,0,0,0,0,0,0.00352526439482961,0,0,0,0.000783392087739914,0,0.000979240109674892,0.000195848021934978,0.00156678417547983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,"Oklahoma","Universities and Colleges","Tulsa Community College",19557,"South Central (West)","OK",0.00230096640589047,5.11325867975661e-05,0.00224983381909291,0,5.11325867975661e-05,5.11325867975661e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11325867975661e-05,0,0,0,0,0,0,0,0,0.00214756864549778,0,0,0,0.000971519149153756,5.11325867975661e-05,0.000766988801963491,0,0.000357928107582963,5.11325867975661e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,"Oklahoma","Universities and Colleges","University of Oklahoma, Health Sciences Center",3605,"South Central (West)","OK",0.09625520110957,0.0166435506241331,0.054368932038835,0.0252427184466019,0.0166435506241331,0.00166435506241331,0.00915395284327323,0.0058252427184466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013869625520111,0.00166435506241331,0.00443828016643551,0.000277392510402219,0,0.000832177531206657,0.000554785020804438,0,0.000277392510402219,0,0,0.0427184466019417,0,0.000277392510402219,0.00110957004160888,0.0335644937586685,0.000277392510402219,0.00221914008321775,0.00360610263522885,0.00166435506241331,0.00110957004160888,0.000277392510402219,0.00166435506241331,0.022746185852982,0.0155339805825243,0.0072122052704577,0,0,0,0,0,0,0,0,0,0,0.00249653259361997
3240,"Oklahoma","Metropolitan Counties","Canadian",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3241,"Oklahoma","Metropolitan Counties","Comanche",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3242,"Oklahoma","Metropolitan Counties","Cotton",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3243,"Oklahoma","Metropolitan Counties","Creek",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3244,"Oklahoma","Metropolitan Counties","Grady",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3245,"Oklahoma","Metropolitan Counties","Lincoln",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3246,"Oklahoma","Metropolitan Counties","Logan",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3247,"Oklahoma","Metropolitan Counties","McClain",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3248,"Oklahoma","Metropolitan Counties","Okmulgee",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3249,"Oklahoma","Metropolitan Counties","Osage",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3250,"Oklahoma","Metropolitan Counties","Sequoyah",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3251,"Oklahoma","Metropolitan Counties","Tulsa",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3252,"Oklahoma","Metropolitan Counties","Wagoner",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3253,"Oklahoma","Nonmetropolitan Counties","Adair",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3254,"Oklahoma","Nonmetropolitan Counties","Alfalfa",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3255,"Oklahoma","Nonmetropolitan Counties","Atoka",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3256,"Oklahoma","Nonmetropolitan Counties","Beaver",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3257,"Oklahoma","Nonmetropolitan Counties","Beckham",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3258,"Oklahoma","Nonmetropolitan Counties","Blaine",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3259,"Oklahoma","Nonmetropolitan Counties","Bryan",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3260,"Oklahoma","Nonmetropolitan Counties","Cherokee",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3261,"Oklahoma","Nonmetropolitan Counties","Cimarron",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3262,"Oklahoma","Nonmetropolitan Counties","Coal",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3263,"Oklahoma","Nonmetropolitan Counties","Craig",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3264,"Oklahoma","Nonmetropolitan Counties","Custer",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3265,"Oklahoma","Nonmetropolitan Counties","Dewey",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3266,"Oklahoma","Nonmetropolitan Counties","Ellis",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3267,"Oklahoma","Nonmetropolitan Counties","Garfield",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3268,"Oklahoma","Nonmetropolitan Counties","Garvin",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3269,"Oklahoma","Nonmetropolitan Counties","Grant",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3270,"Oklahoma","Nonmetropolitan Counties","Greer",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3271,"Oklahoma","Nonmetropolitan Counties","Harmon",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3272,"Oklahoma","Nonmetropolitan Counties","Harper",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3273,"Oklahoma","Nonmetropolitan Counties","Haskell",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3274,"Oklahoma","Nonmetropolitan Counties","Jackson",NA,"South Central (West)","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
