,State,Agency_Type,Agency_Name,Population,Total_Offenses,Crimes_Against_Persons,Crimes_Against_Property,Crimes_Against_Society,Crimes_Against_Persons,Aggravated_Assault,Simple_Assault,Intimidation,Homicide_Offenses,Murder_and_Nonnegligent_Manslaughter,Negligent_Manslaughter,Justifiable_Homicide,Human_Trafficking_Offenses,Commercial_Sex_Acts,Involuntary_Servitude,Kidnapping__Abduction,Sex_Offenses,Rape,Sodomy,Sexual_Assault_With_An_Object,Fondling,"Sex_Offenses,_Nonforcible",Incest,Statutory_Rape,Arson,Bribery,Burglary__Breaking_&_Entering,Counterfeiting__Forgery,Destruction__Damage__Vandalism_of_Property,Embezzlement,Extortion__Blackmail,Fraud_Offenses,False_Pretenses__Swindle__Confidence_Game,Credit_Card__Automated_Teller_Machine_Fraud,Impersonation,Welfare_Fraud,Wire_Fraud,Larceny__Theft_Offenses,Pocketpicking,Pursesnatching,Shoplifting,Theft_From_Building,Theft_From_Coin_Operated_Machine_or_Device,Theft_From_Motor_Vehicle,Theft_of__Motor__Vehicle_Parts_or_Accessories,All_Other_Larceny,Motor_Vehicle_Theft,Robbery,Stolen_Property_Offenses,Drug__Narcotic_Offenses,Drug__Narcotic_Violations,Drug_Equipment_Violations,Gambling_Offenses,Betting__Wagering,Operating__Promoting__Assisting_Gambling,Gambling_Equipment_Violations,Sports_Tampering,Pornography__Obscene_Material,Prostitution_Offenses,Prostitution,Assisting_or_Promoting_Prostitution,Purchasing_Prostitution,Weapon_Law_Violations,Region
2006,Michigan,Cities,Morenci,2190.0,63.0,19.0,41.0,3.0,15,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,9.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2007,Michigan,Cities,Morrice,899.0,38.0,10.0,22.0,6.0,10,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Midwest (East)
2008,Michigan,Cities,Mount Morris,3012.0,327.0,111.0,153.0,63.0,105,17.0,85.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,10.0,2.0,34.0,2.0,0.0,11.0,5.0,4.0,2.0,0.0,0.0,77.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,60.0,2.0,6.0,6.0,51.0,40.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,Midwest (East)
2009,Michigan,Cities,Mount Morris Township,20990.0,1420.0,202.0,1128.0,90.0,157,75.0,81.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,22.0,7.0,2.0,10.0,0.0,0.0,0.0,6.0,0.0,314.0,1.0,159.0,8.0,0.0,42.0,4.0,22.0,14.0,0.0,2.0,492.0,0.0,0.0,0.0,14.0,0.0,64.0,1.0,413.0,58.0,39.0,9.0,68.0,63.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Midwest (East)
2010,Michigan,Cities,Mount Pleasant,26238.0,1338.0,289.0,950.0,99.0,273,38.0,220.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,76.0,14.0,302.0,11.0,0.0,103.0,47.0,47.0,4.0,3.0,2.0,404.0,2.0,0.0,67.0,69.0,2.0,118.0,3.0,143.0,16.0,10.0,8.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Midwest (East)
2011,Michigan,Cities,Mundy Township,14781.0,530.0,130.0,352.0,48.0,122,17.0,78.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,71.0,10.0,53.0,4.0,0.0,41.0,15.0,8.0,18.0,0.0,0.0,156.0,0.0,2.0,48.0,39.0,1.0,13.0,7.0,46.0,9.0,3.0,4.0,34.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,Midwest (East)
2012,Michigan,Cities,Munising,2325.0,82.0,23.0,56.0,3.0,15,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,6.0,5.0,0.0,5.0,0.0,20.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2013,Michigan,Cities,Muskegon,36658.0,5516.0,1973.0,3009.0,534.0,1875,209.0,920.0,746.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,88.0,38.0,9.0,0.0,41.0,0.0,0.0,0.0,10.0,0.0,636.0,43.0,743.0,9.0,0.0,165.0,46.0,79.0,26.0,3.0,11.0,1265.0,2.0,1.0,139.0,363.0,1.0,288.0,25.0,446.0,59.0,70.0,9.0,370.0,350.0,20.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,154.0,Midwest (East)
2014,Michigan,Cities,Muskegon Heights,10768.0,2154.0,569.0,1344.0,241.0,529,131.0,362.0,36.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,22.0,4.0,1.0,8.0,1.0,0.0,1.0,6.0,0.0,204.0,5.0,537.0,1.0,0.0,32.0,8.0,13.0,10.0,0.0,1.0,450.0,1.0,4.0,29.0,86.0,0.0,96.0,4.0,230.0,57.0,45.0,7.0,32.0,31.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,207.0,Midwest (East)
2015,Michigan,Cities,Napoleon Township,6771.0,123.0,35.0,82.0,6.0,32,2.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,20.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,26.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2016,Michigan,Cities,Nashville,1622.0,76.0,27.0,30.0,19.0,26,1.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,8.0,4.0,0.0,0.0,18.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2017,Michigan,Cities,Negaunee,4650.0,186.0,53.0,116.0,17.0,51,1.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,22.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,66.0,0.0,0.0,7.0,13.0,0.0,11.0,2.0,33.0,2.0,0.0,0.0,15.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Midwest (East)
2018,Michigan,Cities,Newaygo,1961.0,303.0,117.0,133.0,53.0,102,7.0,54.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,3.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,10.0,4.0,34.0,4.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,67.0,0.0,0.0,9.0,18.0,0.0,9.0,1.0,30.0,2.0,0.0,0.0,50.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Midwest (East)
2019,Michigan,Cities,New Baltimore,12148.0,330.0,67.0,154.0,109.0,65,7.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,7.0,53.0,2.0,0.0,20.0,10.0,9.0,1.0,0.0,0.0,59.0,0.0,0.0,3.0,15.0,0.0,14.0,2.0,25.0,3.0,0.0,1.0,103.0,101.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Midwest (East)
2020,Michigan,Cities,Niles,11471.0,888.0,268.0,504.0,116.0,240,35.0,190.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,7.0,5.0,2.0,13.0,0.0,0.0,0.0,2.0,0.0,47.0,11.0,121.0,9.0,1.0,38.0,24.0,13.0,1.0,0.0,0.0,245.0,1.0,3.0,3.0,48.0,0.0,34.0,8.0,148.0,19.0,6.0,5.0,104.0,102.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,Midwest (East)
2021,Michigan,Cities,Northfield Township,8387.0,333.0,100.0,200.0,33.0,87,5.0,66.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,47.0,1.0,0.0,24.0,4.0,9.0,10.0,1.0,0.0,74.0,0.0,0.0,3.0,24.0,0.0,15.0,12.0,20.0,7.0,0.0,3.0,28.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Midwest (East)
2022,Michigan,Cities,North Muskegon,3756.0,136.0,30.0,103.0,3.0,29,4.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,16.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,12.0,13.0,0.0,8.0,0.0,42.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2023,Michigan,Cities,Northville,5992.0,223.0,57.0,121.0,45.0,55,2.0,48.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,29.0,3.0,0.0,30.0,10.0,10.0,10.0,0.0,0.0,41.0,0.0,0.0,0.0,10.0,0.0,21.0,0.0,10.0,1.0,1.0,3.0,42.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Midwest (East)
2024,Michigan,Cities,Northville Township,28734.0,824.0,120.0,609.0,95.0,113,13.0,53.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,51.0,7.0,77.0,8.0,1.0,139.0,38.0,23.0,75.0,0.0,3.0,307.0,0.0,1.0,95.0,59.0,1.0,57.0,24.0,70.0,14.0,0.0,4.0,80.0,47.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,13.0,Midwest (East)
2025,Michigan,Cities,Novi,57469.0,2018.0,320.0,1492.0,206.0,304,28.0,253.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,96.0,9.0,214.0,30.0,1.0,239.0,80.0,100.0,55.0,0.0,4.0,844.0,2.0,0.0,361.0,150.0,0.0,153.0,89.0,89.0,38.0,11.0,9.0,186.0,133.0,53.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,Midwest (East)
2026,Michigan,Cities,Oakley,285.0,11.0,6.0,5.0,0.0,3,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2027,Michigan,Cities,Oak Park,29684.0,2046.0,579.0,1287.0,180.0,546,99.0,287.0,160.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,13.0,6.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,211.0,14.0,156.0,12.0,0.0,211.0,133.0,17.0,61.0,0.0,0.0,487.0,3.0,4.0,69.0,84.0,0.0,117.0,43.0,167.0,112.0,61.0,16.0,144.0,119.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,Midwest (East)
2028,Michigan,Cities,Olivet,1610.0,27.0,9.0,11.0,7.0,9,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2029,Michigan,Cities,Orchard Lake,2424.0,108.0,14.0,67.0,27.0,14,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,17.0,0.0,0.0,11.0,4.0,1.0,6.0,0.0,0.0,27.0,0.0,0.0,0.0,5.0,0.0,7.0,1.0,14.0,2.0,2.0,1.0,26.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2030,Michigan,Cities,Oscoda Township,6819.0,460.0,92.0,334.0,34.0,75,7.0,68.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,112.0,2.0,53.0,6.0,0.0,27.0,10.0,9.0,7.0,0.0,1.0,127.0,0.0,0.0,20.0,33.0,0.0,22.0,2.0,50.0,4.0,0.0,2.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Midwest (East)
2031,Michigan,Cities,Otisville,840.0,14.0,3.0,11.0,0.0,3,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2032,Michigan,Cities,Otsego,3953.0,169.0,62.0,89.0,18.0,53,5.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,17.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,57.0,0.0,1.0,11.0,29.0,0.0,11.0,0.0,5.0,1.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2033,Michigan,Cities,Ovid,1608.0,46.0,30.0,14.0,2.0,29,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2034,Michigan,Cities,Owosso,14745.0,1154.0,381.0,689.0,84.0,353,37.0,310.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,5.0,1.0,11.0,1.0,0.0,1.0,3.0,0.0,85.0,4.0,178.0,2.0,0.0,59.0,15.0,26.0,17.0,0.0,1.0,341.0,0.0,0.0,18.0,64.0,0.0,83.0,2.0,174.0,8.0,2.0,7.0,79.0,76.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Midwest (East)
2035,Michigan,Cities,Oxford,3476.0,99.0,13.0,61.0,25.0,12,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,11.0,2.0,1.0,1.0,22.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Midwest (East)
2036,Michigan,Cities,Paw Paw,3470.0,376.0,111.0,215.0,50.0,103,9.0,82.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,20.0,5.0,42.0,3.0,0.0,27.0,10.0,11.0,5.0,0.0,1.0,115.0,0.0,0.0,24.0,32.0,1.0,24.0,6.0,28.0,1.0,0.0,2.0,44.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,Midwest (East)
2037,Michigan,Cities,Pentwater,849.0,30.0,5.0,25.0,0.0,4,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2038,Michigan,Cities,Perry,2104.0,48.0,10.0,25.0,13.0,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,6.0,1.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2039,Michigan,Cities,Petoskey,5722.0,199.0,48.0,106.0,45.0,46,1.0,34.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,18.0,3.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,59.0,0.0,0.0,16.0,5.0,0.0,8.0,0.0,30.0,4.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Midwest (East)
2040,Michigan,Cities,Pinckney,2461.0,119.0,19.0,82.0,18.0,18,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,28.0,2.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0,34.0,0.0,0.0,7.0,3.0,0.0,6.0,2.0,16.0,2.0,0.0,1.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2041,Michigan,Cities,Pinconning,1288.0,73.0,7.0,26.0,40.0,7,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,36.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Midwest (East)
2042,Michigan,Cities,Pittsfield Township,36091.0,1692.0,250.0,1127.0,315.0,221,39.0,157.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,12.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,79.0,22.0,132.0,19.0,0.0,193.0,68.0,88.0,34.0,0.0,3.0,606.0,2.0,3.0,312.0,66.0,2.0,96.0,34.0,91.0,44.0,16.0,15.0,296.0,164.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,Midwest (East)
2043,Michigan,Cities,Plainwell,3798.0,196.0,76.0,90.0,30.0,63,3.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,41.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,34.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,22.0,3.0,3.0,0.0,26.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Midwest (East)
2044,Michigan,Cities,Pleasant Ridge,2550.0,49.0,5.0,40.0,4.0,5,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,1.0,0.0,5.0,1.0,1.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2045,Michigan,Cities,Plymouth,8949.0,306.0,79.0,174.0,53.0,73,9.0,61.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,13.0,7.0,46.0,1.0,0.0,23.0,6.0,6.0,10.0,0.0,1.0,75.0,1.0,0.0,7.0,22.0,0.0,20.0,4.0,21.0,2.0,2.0,1.0,50.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Midwest (East)
2046,Michigan,Cities,Plymouth Township,27076.0,695.0,134.0,504.0,57.0,126,10.0,63.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,67.0,4.0,0.0,124.0,57.0,22.0,44.0,0.0,1.0,237.0,0.0,1.0,46.0,28.0,0.0,59.0,41.0,62.0,17.0,3.0,3.0,52.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,Midwest (East)
2047,Michigan,Cities,Portage,47387.0,3121.0,587.0,2120.0,414.0,536,54.0,454.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,17.0,5.0,1.0,24.0,0.0,0.0,0.0,2.0,0.0,159.0,18.0,225.0,27.0,0.0,201.0,64.0,95.0,35.0,0.0,7.0,1423.0,5.0,1.0,722.0,105.0,2.0,137.0,32.0,419.0,37.0,12.0,16.0,391.0,271.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,Midwest (East)
2048,Michigan,Cities,Port Huron,29542.0,3296.0,1308.0,1522.0,466.0,1268,121.0,744.0,403.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,17.0,6.0,2.0,9.0,0.0,0.0,0.0,4.0,0.0,223.0,30.0,364.0,10.0,0.0,150.0,36.0,43.0,63.0,5.0,3.0,646.0,0.0,0.0,36.0,129.0,0.0,88.0,2.0,391.0,54.0,31.0,10.0,405.0,332.0,73.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,56.0,Midwest (East)
2049,Michigan,Cities,Potterville,2613.0,142.0,32.0,93.0,17.0,32,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,1.0,1.0,7.0,4.0,1.0,0.0,0.0,2.0,68.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,58.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Midwest (East)
2050,Michigan,Cities,Raisin Township,7468.0,22.0,7.0,15.0,0.0,7,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2051,Michigan,Cities,Reading,1063.0,24.0,3.0,18.0,3.0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2052,Michigan,Cities,Redford Township,47432.0,3146.0,660.0,2248.0,238.0,602,137.0,441.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,50.0,14.0,14.0,7.0,15.0,0.0,0.0,0.0,9.0,0.0,480.0,28.0,307.0,13.0,1.0,252.0,59.0,85.0,96.0,1.0,11.0,739.0,7.0,3.0,85.0,103.0,1.0,145.0,100.0,295.0,327.0,71.0,21.0,192.0,161.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,Midwest (East)
