"X","State","Agency_Type","Agency_Name","Population","Region","codes","Total_Offenses","Crimes_Against_Persons","Crimes_Against_Property","Crimes_Against_Society","Crimes_Against_Persons.1","Aggravated_Assault","Simple_Assault","Intimidation","Homicide_Offenses","Murder_and_Nonnegligent_Manslaughter","Negligent_Manslaughter","Justifiable_Homicide","Kidnapping__Abduction","Sex_Offenses","Rape","Sodomy","Sexual_Assault_With_An_Object","Fondling","Sex_Offenses._Nonforcible","Incest","Statutory_Rape","Arson","Bribery","Burglary__Breaking_._Entering","Counterfeiting__Forgery","Destruction__Damage__Vandalism","Embezzlement","Extortion__Blackmail","Fraud_Offenses","False_Pretenses__Swindle__Confidence_Game","Credit_Card__Automated_Teller_Machine_Fraud","Impersonation","Welfare_Fraud","Wire_Fraud","LarcenyTheft_Offenses","Pocketpicking","Pursesnatching","Shoplifting","Theft_From_Building","Theft_From_Coinoperated_Machine","Theft_From_Motor_Vehicle","Theft_of_Motor_Vehicle_Parts_or_Accessories","All_Other_Larceny","Motor_Vehicle_Theft","Robbery","Stolen_Property_Offenses_","Drug__Narcotic_Offenses","Drug__Narcotic_Violations","Drug_Equipment_Violations","Gambling_Offenses","Betting__Wagering","Operating__Promoting__Assisting_Gambling","Gambling_Equipment_Violations","Sports_Tampering","Pornography__Obscene_Material","Prostitution_Offenses","Prostitution","Assisting_or_Promoting_Prostitution","Weapon_Law_Violations"
2546,"New Hampshire","Cities","Webster",1877,"New_England","NH",0.0495471497069792,0.0138518913159297,0.0330314331379861,0.0026638252530634,0.011720831113479,0.00053276505061268,0.00213106020245072,0.00905700586041556,NA,NA,NA,NA,NA,0.00106553010122536,NA,NA,NA,0.00106553010122536,0.00106553010122536,0.00053276505061268,0.00053276505061268,NA,0.00053276505061268,0.0026638252530634,NA,0.00692594565796484,NA,NA,0.0053276505061268,0.00479488545551412,NA,0.00053276505061268,NA,NA,0.0170484816196058,NA,NA,NA,0.0053276505061268,0.00053276505061268,0.00106553010122536,NA,0.0101225359616409,0.00053276505061268,NA,NA,0.00213106020245072,0.00213106020245072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00053276505061268
2547,"New Hampshire","Cities","Wilton",3692,"New_England","NH",0.0614842903575298,0.0157096424702058,0.0384615384615385,0.00731310942578548,0.0124593716143012,0.00162513542795233,0.00677139761646804,0.00406283856988082,NA,NA,NA,NA,NA,0.00216684723726977,0.00108342361863489,0.000270855904658722,0.000270855904658722,0.000541711809317443,0.00108342361863489,0.000541711809317443,0.000541711809317443,0.000812567713976165,NA,0.00541711809317443,0.000541711809317443,0.0108342361863489,NA,0.000270855904658722,0.00514626218851571,0.00189599133261105,0.00135427952329361,0.00189599133261105,NA,NA,0.0135427952329361,NA,NA,0.000541711809317443,0.00325027085590466,NA,0.00352112676056338,NA,0.0062296858071506,0.000812567713976165,NA,0.00108342361863489,0.0062296858071506,0.0062296858071506,NA,NA,NA,NA,NA,NA,0.000541711809317443,NA,NA,NA,0.000541711809317443
2548,"New Hampshire","Cities","Winchester",4337,"New_England","NH",0.07885635231727,0.0182153562370302,0.0449619552686189,0.0156790408116209,0.0159096149412036,0.00184459303666129,0.012912151256629,0.0011528706479133,NA,NA,NA,NA,NA,0.00230574129582661,0.000922296518330643,0.000230574129582661,NA,0.0011528706479133,NA,NA,NA,0.000691722388747982,NA,0.00622550149873184,0.00138344477749596,0.0126815771270463,NA,NA,0.00253631542540927,0.000922296518330643,0.00138344477749596,NA,NA,0.000230574129582661,0.0207516716624395,NA,NA,0.000691722388747982,0.00161401890707863,NA,0.000461148259165322,NA,0.0179847821074475,0.000230574129582661,0.000461148259165322,NA,0.0154484666820383,0.00853124279455845,0.00691722388747982,NA,NA,NA,NA,NA,0.000230574129582661,NA,NA,NA,NA
2549,"New Hampshire","Cities","Windham",13664,"New_England","NH",0.0281030444964871,0.00724531615925059,0.0188817330210773,0.00197599531615925,0.00651346604215457,0.000512295081967213,0.00424473067915691,0.00175644028103044,NA,NA,NA,NA,7.31850117096019e-05,0.000585480093676815,0.000512295081967213,NA,NA,7.31850117096019e-05,7.31850117096019e-05,7.31850117096019e-05,NA,0.000146370023419204,NA,0.00212236533957845,0.000365925058548009,0.00512295081967213,7.31850117096019e-05,NA,0.00263466042154567,0.000439110070257611,0.00117096018735363,0.000951405152224824,NA,7.31850117096019e-05,0.007903981264637,NA,NA,0.000219555035128806,0.00124414519906323,NA,0.00182962529274005,0.000292740046838407,0.00431791569086651,0.000365925058548009,7.31850117096019e-05,7.31850117096019e-05,0.00131733021077283,0.00131733021077283,NA,NA,NA,NA,NA,NA,0.000292740046838407,NA,NA,NA,0.000365925058548009
2550,"New Hampshire","Cities","Wolfeboro",6258,"New_England","NH",0.0514541387024608,0.0142217961009907,0.0292425695110259,0.00798977309044423,0.0129434324065197,0.000639181847235539,0.00814956855225312,0.004154682007031,NA,NA,NA,NA,0.000159795461808885,0.00111856823266219,0.000639181847235539,NA,NA,0.000479386385426654,NA,NA,NA,0.000159795461808885,NA,0.00367529562160435,0.000798977309044423,0.00719079578139981,NA,NA,0.004154682007031,0.00191754554170662,0.00143815915627996,0.000798977309044423,NA,NA,0.0116650687120486,NA,NA,0.000319590923617769,0.00319590923617769,NA,0.00127836369447108,0.000319590923617769,0.00655161393416427,0.000798977309044423,NA,0.000798977309044423,0.00767018216682646,0.00767018216682646,NA,0.000159795461808885,NA,0.000159795461808885,NA,NA,0.000159795461808885,NA,NA,NA,NA
2551,"New Hampshire","Cities","Woodstock",1374,"New_England","NH",0.147743813682678,0.0327510917030568,0.0887918486171761,0.0262008733624454,0.0312954876273654,0.00291120815138282,0.0160116448326055,0.012372634643377,NA,NA,NA,NA,0.000727802037845706,NA,NA,NA,NA,NA,0.000727802037845706,NA,0.000727802037845706,NA,NA,0.00873362445414847,NA,0.0254730713245997,0.000727802037845706,NA,0.012372634643377,0.0109170305676856,NA,0.00145560407569141,NA,NA,0.0327510917030568,NA,NA,0.000727802037845706,0.00291120815138282,NA,0.0160116448326055,0.00145560407569141,0.0116448326055313,0.00145560407569141,0.000727802037845706,0.00655021834061135,0.0254730713245997,0.0254730713245997,NA,NA,NA,NA,NA,NA,0.000727802037845706,NA,NA,NA,NA
2552,"New Hampshire","Universities and Colleges","University of New Hampshire",15128,"New_England","NH",0.032258064516129,0.0038339502908514,0.0232681121099947,0.00515600211528292,0.00297461660497091,0.000396615547329455,0.00132205182443152,0.00125594923320994,NA,NA,NA,NA,NA,0.000859333685880487,0.000594923320994183,NA,NA,0.000264410364886304,NA,NA,NA,0.000264410364886304,NA,0.000396615547329455,6.61025912215759e-05,0.0107747223691169,6.61025912215759e-05,NA,0.000264410364886304,0.000264410364886304,NA,NA,NA,NA,0.0109730301427816,NA,NA,0.000198307773664728,0.00310682178741407,NA,0.000859333685880487,0.000396615547329455,0.00641195134849286,0.000264410364886304,6.61025912215759e-05,0.000132205182443152,0.00508989952406134,0.00502379693283977,6.61025912215759e-05,NA,NA,NA,NA,NA,NA,6.61025912215759e-05,6.61025912215759e-05,NA,NA
2553,"New Hampshire","Metropolitan Counties","Rockingham",NA,"New_England","NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2554,"New Hampshire","Nonmetropolitan Counties","Adams",NA,"New_England","NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2555,"New Hampshire","Nonmetropolitan Counties","Barnes",NA,"New_England","NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2556,"New Hampshire","Nonmetropolitan Counties","Carroll",NA,"New_England","NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2557,"New Hampshire","Nonmetropolitan Counties","Cheshire",NA,"New_England","NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2558,"New Hampshire","Nonmetropolitan Counties","Merrimack",NA,"New_England","NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2559,"New Hampshire","Other Agencies","Liquor Commission",NA,"New_England","NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2560,"North Dakota","Cities","Beulah",3202,"Midwest (West)","ND",0.0543410368519675,0.0112429731417864,0.0337289194253592,0.00936914428482199,0.00874453466583385,0.00124921923797626,0.00499687695190506,0.00249843847595253,0.000312304809494066,0.000312304809494066,NA,NA,0.000624609618988132,0.00156152404747033,0.000624609618988132,NA,NA,0.000936914428482199,NA,NA,NA,0.000312304809494066,NA,0.00562148657089319,0.000312304809494066,0.00874453466583385,NA,NA,0.000936914428482199,0.000312304809494066,0.000624609618988132,NA,NA,NA,0.0156152404747033,NA,NA,0.000936914428482199,0.00343535290443473,NA,0.0028107432854466,0.000624609618988132,0.00780762023735166,0.0018738288569644,NA,0.000312304809494066,0.00843222985633979,0.00374765771392879,0.00468457214241099,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000936914428482199
2561,"North Dakota","Cities","Bismarck",64103,"Midwest (West)","ND",0.0898397890894342,0.021215855732181,0.0509336536511552,0.017690279706098,0.0196246665522674,0.00266758186044335,0.0139463051651249,0.00301077952669922,1.55998939207213e-05,1.55998939207213e-05,NA,NA,0.000171598833127935,0.00121679172581626,0.000499196605463083,NA,3.11997878414427e-05,0.000686395332511739,0.000187198727048656,4.6799681762164e-05,0.000140399045286492,0.000140399045286492,1.55998939207213e-05,0.00478916743366145,0.00121679172581626,0.0125735145001014,0.000343197666255869,NA,0.00525716425128309,0.00193438684616945,0.00215278536105954,0.00107639268052977,NA,9.3599363524328e-05,0.0245074333494532,4.6799681762164e-05,1.55998939207213e-05,0.00698875247648316,0.00545996287225247,NA,0.00608395862908132,0.000436797029780198,0.00547556276617319,0.00165358875559646,0.000249598302731541,0.000187198727048656,0.0168790852222205,0.00857994165639674,0.00829914356582375,1.55998939207213e-05,NA,1.55998939207213e-05,NA,NA,0.000155998939207213,7.79994696036067e-05,4.6799681762164e-05,3.11997878414427e-05,0.000561596181145968
2562,"North Dakota","Cities","Burlington",1127,"Midwest (West)","ND",0.0381543921916593,0.0141969831410825,0.0177462289263531,0.0062111801242236,0.0124223602484472,0.000887311446317658,0.00798580301685892,0.00354924578527063,NA,NA,NA,NA,NA,0.00177462289263532,NA,NA,NA,0.00177462289263532,NA,NA,NA,0.000887311446317658,NA,0.000887311446317658,NA,0.00798580301685892,NA,NA,NA,NA,NA,NA,NA,NA,0.00354924578527063,NA,NA,NA,0.000887311446317658,NA,0.000887311446317658,NA,0.00177462289263532,0.00266193433895297,NA,0.00177462289263532,0.00532386867790594,0.00177462289263532,0.00354924578527063,NA,NA,NA,NA,NA,0.000887311446317658,NA,NA,NA,NA
2563,"North Dakota","Cities","Carrington",2111,"Midwest (West)","ND",0.00568450971103742,0.000473709142586452,0.00426338228327807,0.000947418285172904,0.000473709142586452,NA,NA,0.000473709142586452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000473709142586452,0.000473709142586452,NA,0.000473709142586452,NA,0.000473709142586452,NA,NA,NA,0.00189483657034581,NA,NA,0.000473709142586452,NA,NA,0.00142112742775936,NA,NA,0.000947418285172904,NA,NA,0.000947418285172904,0.000473709142586452,0.000473709142586452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2564,"North Dakota","Cities","Cavalier",1319,"Midwest (West)","ND",0.0333586050037908,0.0090978013646702,0.020470053070508,0.00379075056861259,0.00833965125094769,0.000758150113722517,0.00682335102350265,0.000758150113722517,NA,NA,NA,NA,NA,0.000758150113722517,0.000758150113722517,NA,NA,NA,NA,NA,NA,NA,NA,0.00227445034116755,NA,0.00758150113722517,NA,NA,NA,NA,NA,NA,NA,NA,0.00985595147839272,NA,NA,NA,0.0045489006823351,NA,0.000758150113722517,NA,0.0045489006823351,NA,NA,0.000758150113722517,0.00303260045489007,0.00227445034116755,0.000758150113722517,NA,NA,NA,NA,NA,0.000758150113722517,NA,NA,NA,NA
2565,"North Dakota","Cities","Devils Lake",7305,"Midwest (West)","ND",0.108966461327858,0.0197125256673511,0.0621492128678987,0.0271047227926078,0.0179329226557153,0.00109514031485284,0.0151950718685832,0.00164271047227926,NA,NA,NA,NA,NA,0.00123203285420945,0.000684462696783025,NA,NA,0.00054757015742642,0.00054757015742642,0.000136892539356605,0.000410677618069815,0.000136892539356605,NA,0.00780287474332649,0.00177960301163587,0.0120465434633812,0.000958247775496235,NA,0.00191649555099247,0.00150581793292266,0.000410677618069815,NA,NA,NA,0.0349075975359343,NA,0.000136892539356605,0.00848733744010951,0.00917180013689254,NA,0.00506502395619439,0.000958247775496235,0.011088295687885,0.00219028062970568,0.00027378507871321,0.000136892539356605,0.0268309377138946,0.0173853524982888,0.00944558521560575,NA,NA,NA,NA,NA,0.000136892539356605,NA,NA,NA,0.000136892539356605
2566,"North Dakota","Cities","Dickinson",18924,"Midwest (West)","ND",0.0594483195941661,0.0116782921158317,0.0383639822447686,0.00940604523356584,0.0108856478545762,0.00200803212851406,0.00634115409004439,0.00253646163601776,NA,NA,NA,NA,5.28429507503699e-05,0.000528429507503699,NA,5.28429507503699e-05,NA,0.000475586556753329,0.00021137180300148,NA,0.00021137180300148,NA,NA,0.00147960262101036,0.000317057704502219,0.0145846544071021,0.000475586556753329,NA,0.00206087507926443,0.000898330162756288,0.000951173113506658,0.00015852885225111,NA,5.28429507503699e-05,0.0179666032551258,0.000264214753751849,NA,0.00137391671950962,0.00406890720777848,0.00021137180300148,0.0028006763897696,0.000898330162756288,0.00834918621855844,0.00116254491650814,0.00015852885225111,0.00015852885225111,0.00845487212005918,0.00417459310927922,0.00428027901077996,NA,NA,NA,NA,NA,5.28429507503699e-05,0.00015852885225111,0.00015852885225111,NA,0.000739801310505179
2567,"North Dakota","Cities","Ellendale",1432,"Midwest (West)","ND",0.0160614525139665,0.00279329608938547,0.0118715083798883,0.00139664804469274,0.00139664804469274,NA,0.00139664804469274,NA,NA,NA,NA,NA,0.000698324022346369,NA,NA,NA,NA,NA,0.000698324022346369,NA,0.000698324022346369,NA,NA,0.00279329608938547,0.000698324022346369,0.00209497206703911,NA,NA,0.00139664804469274,NA,0.00139664804469274,NA,NA,NA,0.00488826815642458,NA,NA,0.000698324022346369,0.00139664804469274,NA,NA,0.000698324022346369,0.00209497206703911,NA,NA,NA,0.000698324022346369,0.000698324022346369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000698324022346369
2568,"North Dakota","Cities","Fargo",109813,"Midwest (West)","ND",0.0680520521249761,0.0177301412401082,0.0405052225146385,0.00981668837022939,0.0161092038283263,0.00254068279711874,0.0118383069399798,0.00173021409122781,2.73191698614918e-05,1.82127799076612e-05,9.1063899538306e-06,NA,0.000200340578984273,0.00113829874422883,0.000655660076675803,1.82127799076612e-05,1.82127799076612e-05,0.0004462131077377,0.000254978918707257,1.82127799076612e-05,0.000236766138799596,0.00014570223926129,9.1063899538306e-06,0.0041069818691776,0.000810468705890924,0.00834145319770883,9.1063899538306e-05,9.1063899538306e-06,0.0037791518308397,0.00265906586651854,0.000218553358891934,0.000874213435567738,NA,2.73191698614918e-05,0.0207898882645953,NA,NA,0.00642911130740441,0.000209446968938104,1.82127799076612e-05,0.00380647100070119,0.000346042818245563,0.00998060338939834,0.0014570223926129,0.000418893937876208,0.000546383397229836,0.00917013468350742,0.00464425887645361,0.00452587580705381,NA,NA,NA,NA,NA,0.000118383069399798,0.000100170289492137,NA,0.000100170289492137,0.000428000327830038
2569,"North Dakota","Cities","Fessenden",493,"Midwest (West)","ND",0.0101419878296146,0,0.0101419878296146,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00202839756592292,NA,0.00608519269776876,NA,NA,NA,NA,NA,NA,NA,NA,0.00202839756592292,NA,NA,NA,0.00202839756592292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2570,"North Dakota","Cities","Grafton",4349,"Midwest (West)","ND",0.0848470912853529,0.0250632329271097,0.0512761554380317,0.00850770292021154,0.02230397792596,0.00367900666819959,0.013566337088986,0.00505863416877443,NA,NA,NA,NA,0.000229937916762474,0.00229937916762474,0.00114968958381237,0.000229937916762474,NA,0.000919751667049897,0.000229937916762474,NA,0.000229937916762474,0.000229937916762474,NA,0.00183950333409979,0.00114968958381237,0.0149459645895608,0.000689813750287422,0.000229937916762474,0.00298919291791216,0.00206944125086227,NA,0.000919751667049897,NA,NA,0.0264428604276845,NA,NA,0.00275925500114969,0.000919751667049897,NA,0.00275925500114969,0.000689813750287422,0.0193147850080478,0.00206944125086227,NA,0.000689813750287422,0.0071280754196367,0.00367900666819959,0.00344906875143711,NA,NA,NA,NA,NA,0.000229937916762474,NA,NA,NA,0.00114968958381237
2571,"North Dakota","Cities","Grand Forks",53839,"Midwest (West)","ND",0.0628726387934397,0.0132431880235517,0.0448745333308568,0.00475491743903119,0.0119987369750553,0.00183881572837534,0.00841397499953565,0.00174594624714426,NA,NA,NA,NA,1.85738962462156e-05,0.00111443377477293,0.000482921302401605,0.000111443377477293,1.85738962462156e-05,0.00050149519864782,0.000111443377477293,NA,0.000111443377477293,3.71477924924311e-05,NA,0.00427199613662958,0.00100299039729564,0.012834562306135,0.000408625717416743,NA,0.00326900573933394,0.00174594624714426,0.00113300767101915,0.000371477924924311,NA,1.85738962462156e-05,0.0205613031445606,NA,NA,0.00481063912776983,0.00137446832221995,NA,0.00507067367521685,0.000724381953602407,0.00858114006575159,0.00170879845465183,0.000427199613662958,0.000352904028678096,0.00421627444789093,0.00196883300209885,0.00224744144579208,NA,NA,NA,NA,NA,0.000111443377477293,7.42955849848623e-05,3.71477924924311e-05,3.71477924924311e-05,0.000352904028678096
2572,"North Dakota","Cities","Harvey",1836,"Midwest (West)","ND",0.0517429193899782,0.0152505446623094,0.0354030501089325,0.00108932461873638,0.0130718954248366,0.00108932461873638,0.00599128540305011,0.00599128540305011,NA,NA,NA,NA,0.000544662309368192,0.00108932461873638,0.00108932461873638,NA,NA,NA,0.000544662309368192,NA,0.000544662309368192,0.000544662309368192,NA,0.00544662309368192,NA,0.0103485838779956,NA,NA,0.00108932461873638,0.00108932461873638,NA,NA,NA,NA,0.0168845315904139,NA,NA,0.000544662309368192,0.00326797385620915,NA,0.00490196078431373,0.000544662309368192,0.00762527233115468,NA,0.000544662309368192,0.000544662309368192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00108932461873638
2573,"North Dakota","Cities","Hillsboro",1647,"Midwest (West)","ND",0.01578627808136,0.0042501517911354,0.0115361262902247,0,0.0042501517911354,0.000607164541590771,0.00364298724954463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00121432908318154,NA,0.00242865816636308,NA,0.000607164541590771,0.000607164541590771,0.000607164541590771,NA,NA,NA,NA,0.00607164541590771,NA,NA,NA,0.00485731633272617,NA,0.000607164541590771,NA,0.000607164541590771,0.000607164541590771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2574,"North Dakota","Cities","Jamestown",15753,"Midwest (West)","ND",0.0764933663429188,0.0201866311178823,0.0452612200850632,0.0110455151399733,0.0187900717323684,0.00126959944137625,0.014536913603758,0.00298355868723418,NA,NA,NA,NA,6.34799720688123e-05,0.00126959944137625,0.000761759664825747,0.000190439916206437,NA,0.000317399860344061,6.34799720688123e-05,NA,6.34799720688123e-05,0.000253919888275249,NA,0.00482447787722973,0.000380879832412874,0.0147273535199645,0.000317399860344061,NA,0.00215831905033962,0.000761759664825747,0.001015679553101,0.000317399860344061,NA,6.34799720688123e-05,0.020630990922364,NA,NA,0.00247571891068368,0.00215831905033962,NA,0.00533231765378023,0.000571319748619311,0.0100933155589412,0.00146003935758268,NA,0.000507839776550498,0.0100298355868723,0.00393575826826636,0.00609407731860598,NA,NA,NA,NA,NA,0.000190439916206437,NA,NA,NA,0.00082523963689456
2575,"North Dakota","Cities","Kenmare",1165,"Midwest (West)","ND",0.00600858369098712,0.00257510729613734,0.00257510729613734,0.000858369098712446,0.00257510729613734,NA,NA,0.00257510729613734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000858369098712446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000858369098712446,NA,NA,NA,NA,NA,NA,NA,0.000858369098712446,0.000858369098712446,NA,NA,0.000858369098712446,0.000858369098712446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2576,"North Dakota","Cities","Killdeer",806,"Midwest (West)","ND",0.0483870967741935,0.011166253101737,0.032258064516129,0.00496277915632754,0.00744416873449132,NA,0.00744416873449132,NA,NA,NA,NA,NA,NA,0.00372208436724566,0.00248138957816377,NA,NA,0.00124069478908189,NA,NA,NA,NA,NA,0.00248138957816377,0.00124069478908189,0.0086848635235732,NA,NA,NA,NA,NA,NA,NA,NA,0.0136476426799007,NA,NA,NA,0.00496277915632754,NA,0.00248138957816377,0.00124069478908189,0.00496277915632754,0.00372208436724566,NA,0.00248138957816377,0.00372208436724566,0.00248138957816377,0.00124069478908189,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00124069478908189
2577,"North Dakota","Cities","Lamoure",901,"Midwest (West)","ND",0.02330743618202,0.00443951165371809,0.0144284128745838,0.00443951165371809,0.00443951165371809,0.00110987791342952,0.00110987791342952,0.00221975582685905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00221975582685905,NA,0.00332963374028857,NA,NA,NA,NA,NA,NA,NA,NA,0.00554938956714761,NA,NA,NA,0.00221975582685905,NA,0.00221975582685905,0.00110987791342952,NA,0.00221975582685905,NA,0.00110987791342952,0.00443951165371809,0.00221975582685905,0.00221975582685905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2578,"North Dakota","Cities","Lincoln",2519,"Midwest (West)","ND",0.0206431123461691,0.00516077808654228,0.0103215561730846,0.00516077808654228,0.00436681222707424,0.000793965859468043,0.00277888050813815,0.000793965859468043,NA,NA,NA,NA,NA,0.000793965859468043,NA,NA,NA,0.000793965859468043,NA,NA,NA,NA,NA,NA,0.000793965859468043,0.00516077808654228,NA,NA,0.000396982929734021,NA,0.000396982929734021,NA,NA,NA,0.00317586343787217,NA,NA,NA,0.000396982929734021,NA,0.000793965859468043,NA,0.00198491464867011,0.000396982929734021,NA,0.000396982929734021,0.00516077808654228,0.00158793171893609,0.00357284636760619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2579,"North Dakota","Cities","Lisbon",2182,"Midwest (West)","ND",0.0485792850595784,0.00412465627864345,0.03987167736022,0.00458295142071494,0.00412465627864345,0.000458295142071494,0.000916590284142988,0.00274977085242896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00549954170485793,0.000916590284142988,0.0119156736938588,NA,NA,0.00137488542621448,0.000458295142071494,0.000916590284142988,NA,NA,NA,0.0169569202566453,NA,NA,0.000458295142071494,0.0114573785517874,NA,0.00366636113657195,0.000458295142071494,0.000916590284142988,0.00229147571035747,NA,0.000916590284142988,0.00320806599450046,0.00137488542621448,0.00183318056828598,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00137488542621448
2580,"North Dakota","Cities","Mandan",18932,"Midwest (West)","ND",0.0768540038030847,0.0250897950559899,0.0409888020283119,0.010775406718783,0.021656454679907,0.00179590111979717,0.0185400380308472,0.00132051552926262,0.00010564124234101,0.00010564124234101,NA,NA,0.00031692372702303,0.00174308049862666,0.000475385590534545,0.000158461863511515,NA,0.0011092330445806,0.00126769490809212,0.000264103105852525,0.00100359180223959,0.000264103105852525,NA,0.00269385167969575,0.00031692372702303,0.0118846397633636,5.2820621170505e-05,NA,0.000581026832875555,0.00010564124234101,0.000369744348193535,5.2820621170505e-05,NA,5.2820621170505e-05,0.0227128671033171,0.00010564124234101,0.00010564124234101,0.00179590111979717,0.00602155081343757,NA,0.00306359602788929,0.000264103105852525,0.0113564335516586,0.00221846608916121,0.000264103105852525,NA,0.0101943798859075,0.00554616522290302,0.00464821466300444,NA,NA,NA,NA,NA,0.000158461863511515,0.00010564124234101,5.2820621170505e-05,5.2820621170505e-05,0.00031692372702303
2581,"North Dakota","Cities","Medora",119,"Midwest (West)","ND",0.0504201680672269,0.0252100840336134,0.0252100840336134,0,0.0252100840336134,NA,0.0168067226890756,0.00840336134453781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00840336134453781,NA,0.00840336134453781,NA,NA,NA,NA,NA,NA,NA,NA,0.00840336134453781,NA,NA,NA,0.00840336134453781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2582,"North Dakota","Cities","Minot",43460,"Midwest (West)","ND",0.0536815462494248,0.00989415554532904,0.0258858720662678,0.0179015186378279,0.00846755637367694,0.00172572480441786,0.00559134836631385,0.00115048320294524,NA,NA,NA,NA,0.000138057984353428,0.00112747353888633,0.000460193281178095,2.30096640589047e-05,9.2038656235619e-05,0.000552231937413714,0.000161067648412333,NA,0.000161067648412333,0.000138057984353428,NA,0.00179475379659457,0.000667280257708237,0.00441785549930971,2.30096640589047e-05,NA,0.00246203405430281,0.00117349286700414,0.000966405890473999,0.000299125632765762,NA,2.30096640589047e-05,0.0141509433962264,2.30096640589047e-05,2.30096640589047e-05,0.00602853198343304,0.000575241601472618,NA,0.00287620800736309,0.000115048320294524,0.00450989415554533,0.00174873446847676,0.000138057984353428,0.000345144960883571,0.0170041417395306,0.00855959502991256,0.00844454670961804,NA,NA,NA,NA,NA,4.60193281178095e-05,4.60193281178095e-05,2.30096640589047e-05,2.30096640589047e-05,0.000805338242061666
