,State,Agency_Type,Agency_Name,Population,Total_Offenses,Crimes_Against_Persons,Crimes_Against_Property,Crimes_Against_Society,Crimes_Against_Persons,Aggravated_Assault,Simple_Assault,Intimidation,Homicide_Offenses,Murder_and_Nonnegligent_Manslaughter,Negligent_Manslaughter,Justifiable_Homicide,Human_Trafficking_Offenses,Commercial_Sex_Acts,Involuntary_Servitude,Kidnapping__Abduction,Sex_Offenses,Rape,Sodomy,Sexual_Assault_With_an_Object,Fondling,"Sex_Offenses,_Nonforcible",Incest,Statutory_Rape,Arson,Bribery,Burglary__Breaking_&_Entering,Counterfeiting__Forgery,Destruction__Damage__Vandalism_of_Property,Embezzlement,Extortion__Blackmail,Fraud_Offenses,False_Pretenses__Swindle__Confidence_Game,Credit_Card__Automated_Teller_Machine_Fraud,Impersonation,Welfare_Fraud,Wire_Fraud,Larceny__Theft_Offenses,Pocketpicking,Pursesnatching,Shoplifting,Theft_From_Building,Theft_From_Coin_Operated_Machine_or_Device,Theft_From_Motor_Vehicle,Theft_of__Motor__Vehicle_Parts_or_Accessories,All_Other_Larceny,Motor_Vehicle_Theft,Robbery,Stolen_Property_Offenses,Drug__Narcotic_Offenses,Drug__Narcotic_Violations,Drug_Equipment_Violations,Gambling_Offenses,Betting__Wagering,Operating__Promoting__Assisting_Gambling,Gambling_Equipment_Violations,Sports_Tampering,Pornography__Obscene_Material,Prostitution_Offenses,Prostitution,Assisting_or_Promoting_Prostitution,Purchasing_Prostitution,Weapon_Law_Violations,Region
2935,Ohio,Cities,Garfield Heights,28273.0,1921.0,498.0,1289.0,134.0,470,51.0,260.0,159.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,11.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,249.0,13.0,234.0,0.0,0.0,58.0,4.0,51.0,2.0,1.0,0.0,646.0,8.0,9.0,95.0,84.0,1.0,138.0,20.0,291.0,2.0,42.0,37.0,111.0,61.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,Midwest (East)
2936,Ohio,Cities,Georgetown,4485.0,425.0,92.0,248.0,85.0,86,0.0,24.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,30.0,7.0,31.0,0.0,0.0,9.0,4.0,2.0,3.0,0.0,0.0,166.0,3.0,3.0,35.0,67.0,0.0,22.0,2.0,34.0,1.0,1.0,2.0,82.0,51.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2937,Ohio,Cities,Germantown,5520.0,147.0,47.0,73.0,27.0,43,2.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,9.0,2.0,10.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,43.0,0.0,1.0,1.0,2.0,0.0,7.0,1.0,31.0,0.0,0.0,0.0,26.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2938,Ohio,Cities,"German Township, Clark County",6942.0,243.0,53.0,167.0,23.0,51,1.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,23.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,111.0,0.0,1.0,70.0,9.0,0.0,11.0,1.0,19.0,3.0,2.0,2.0,22.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2939,Ohio,Cities,Glouster,1775.0,211.0,40.0,102.0,69.0,35,0.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,14.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,62.0,0.0,1.0,3.0,10.0,0.0,20.0,1.0,27.0,3.0,1.0,0.0,68.0,40.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2940,Ohio,Cities,"Goshen Township, Clermont County",15626.0,623.0,127.0,370.0,126.0,111,2.0,40.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,4.0,2.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,56.0,9.0,68.0,0.0,0.0,16.0,1.0,4.0,11.0,0.0,0.0,203.0,3.0,2.0,21.0,60.0,0.0,32.0,7.0,78.0,10.0,2.0,5.0,118.0,58.0,60.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,Midwest (East)
2941,Ohio,Cities,"Goshen Township, Mahoning County",3138.0,289.0,67.0,198.0,24.0,56,9.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,25.0,4.0,61.0,0.0,0.0,16.0,2.0,7.0,7.0,0.0,0.0,87.0,0.0,0.0,9.0,24.0,0.0,19.0,0.0,35.0,5.0,0.0,0.0,20.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2942,Ohio,Cities,Grandview Heights,7058.0,195.0,20.0,139.0,36.0,19,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,14.0,0.0,0.0,10.0,1.0,1.0,8.0,0.0,0.0,73.0,0.0,0.0,1.0,16.0,0.0,30.0,3.0,23.0,3.0,0.0,4.0,34.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Midwest (East)
2943,Ohio,Cities,Greenfield,4608.0,341.0,50.0,224.0,67.0,48,3.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,5.0,50.0,0.0,0.0,7.0,0.0,4.0,3.0,0.0,0.0,125.0,0.0,0.0,12.0,66.0,0.0,14.0,5.0,28.0,4.0,2.0,3.0,66.0,31.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2944,Ohio,Cities,Greenhills,3596.0,156.0,19.0,54.0,83.0,19,1.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,2.0,77.0,54.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Midwest (East)
2945,Ohio,Cities,Grove City,37945.0,2657.0,333.0,2015.0,309.0,307,4.0,235.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,153.0,60.0,332.0,0.0,1.0,149.0,31.0,12.0,106.0,0.0,0.0,1223.0,0.0,1.0,475.0,134.0,2.0,346.0,10.0,255.0,42.0,18.0,35.0,281.0,152.0,129.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,15.0,Midwest (East)
2946,Ohio,Cities,Groveport,5700.0,298.0,64.0,206.0,28.0,63,6.0,43.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,15.0,0.0,0.0,7.0,4.0,0.0,3.0,0.0,0.0,154.0,1.0,1.0,15.0,30.0,0.0,37.0,5.0,65.0,7.0,0.0,5.0,24.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Midwest (East)
2947,Ohio,Cities,"Hamilton Township, Warren County",21920.0,367.0,75.0,260.0,32.0,69,3.0,41.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,21.0,1.0,63.0,0.0,0.0,39.0,2.0,8.0,29.0,0.0,0.0,131.0,0.0,0.0,11.0,4.0,0.0,19.0,1.0,96.0,3.0,0.0,1.0,31.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2948,Ohio,Cities,Heath,10485.0,1023.0,179.0,733.0,111.0,161,8.0,80.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,4.0,0.0,0.0,6.0,2.0,0.0,2.0,3.0,0.0,53.0,49.0,115.0,0.0,0.0,34.0,5.0,15.0,13.0,1.0,0.0,447.0,1.0,10.0,230.0,31.0,1.0,45.0,13.0,116.0,12.0,8.0,12.0,98.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,7.0,Midwest (East)
2949,Ohio,Cities,Hillsboro,6598.0,518.0,60.0,338.0,120.0,50,0.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,40.0,8.0,37.0,0.0,0.0,12.0,1.0,4.0,6.0,0.0,1.0,228.0,0.0,4.0,93.0,30.0,0.0,18.0,1.0,82.0,6.0,3.0,3.0,113.0,82.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,Midwest (East)
2950,Ohio,Cities,Howland Township,17008.0,706.0,148.0,539.0,19.0,146,17.0,75.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,75.0,1.0,93.0,0.0,0.0,29.0,0.0,5.0,24.0,0.0,0.0,313.0,1.0,2.0,85.0,32.0,0.0,76.0,3.0,114.0,16.0,10.0,0.0,16.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2951,Ohio,Cities,Hubbard,7724.0,372.0,124.0,222.0,26.0,118,5.0,51.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,28.0,5.0,39.0,0.0,0.0,24.0,1.0,1.0,22.0,0.0,0.0,111.0,0.0,0.0,22.0,33.0,1.0,12.0,1.0,42.0,6.0,2.0,5.0,19.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,Midwest (East)
2952,Ohio,Cities,Hubbard Township,5513.0,238.0,64.0,148.0,26.0,61,5.0,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,3.0,45.0,0.0,0.0,9.0,1.0,1.0,7.0,0.0,0.0,63.0,1.0,0.0,0.0,5.0,0.0,12.0,5.0,40.0,4.0,2.0,2.0,22.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,Midwest (East)
2953,Ohio,Cities,Huber Heights,38137.0,2440.0,423.0,1617.0,400.0,392,29.0,203.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,17.0,1.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,212.0,48.0,244.0,0.0,1.0,107.0,20.0,14.0,71.0,1.0,1.0,908.0,7.0,6.0,324.0,78.0,4.0,145.0,13.0,331.0,31.0,28.0,26.0,362.0,220.0,142.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,7.0,0.0,21.0,Midwest (East)
2954,Ohio,Cities,Hudson,22526.0,295.0,37.0,219.0,39.0,33,2.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,46.0,0.0,0.0,45.0,2.0,3.0,40.0,0.0,0.0,103.0,0.0,1.0,11.0,16.0,0.0,16.0,2.0,57.0,4.0,0.0,2.0,35.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,Midwest (East)
2955,Ohio,Cities,Independence,7147.0,374.0,35.0,196.0,143.0,35,3.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,38.0,0.0,0.0,20.0,5.0,5.0,10.0,0.0,0.0,127.0,0.0,0.0,8.0,18.0,1.0,56.0,5.0,39.0,0.0,1.0,1.0,90.0,53.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,24.0,23.0,0.0,6.0,Midwest (East)
2956,Ohio,Cities,Ironton,11045.0,672.0,175.0,453.0,44.0,162,8.0,39.0,115.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,90.0,6.0,96.0,0.0,0.0,22.0,1.0,7.0,14.0,0.0,0.0,217.0,1.0,0.0,27.0,35.0,3.0,29.0,4.0,118.0,13.0,5.0,3.0,39.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,Midwest (East)
2957,Ohio,Cities,Jackson,6298.0,464.0,56.0,335.0,73.0,52,6.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,7.0,42.0,0.0,0.0,6.0,3.0,1.0,2.0,0.0,0.0,229.0,0.0,4.0,130.0,14.0,0.0,28.0,4.0,49.0,9.0,5.0,1.0,72.0,44.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2958,Ohio,Cities,"Jackson Township, Mahoning County",2059.0,92.0,6.0,83.0,3.0,6,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,17.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,8.0,0.0,8.0,1.0,23.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2959,Ohio,Cities,"Jackson Township, Montgomery County",3681.0,61.0,7.0,44.0,10.0,6,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,6.0,0.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,22.0,0.0,0.0,1.0,11.0,0.0,4.0,0.0,6.0,2.0,0.0,1.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Midwest (East)
2960,Ohio,Cities,"Jackson Township, Stark County",40645.0,2250.0,354.0,1727.0,169.0,335,23.0,205.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,3.0,0.0,0.0,8.0,2.0,0.0,2.0,3.0,0.0,149.0,72.0,232.0,0.0,0.0,114.0,0.0,27.0,87.0,0.0,0.0,1102.0,3.0,9.0,513.0,62.0,0.0,149.0,35.0,331.0,16.0,21.0,18.0,149.0,84.0,65.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,11.0,0.0,5.0,Midwest (East)
2961,Ohio,Cities,Johnstown,4876.0,287.0,60.0,163.0,64.0,58,3.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,35.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,98.0,1.0,0.0,11.0,13.0,0.0,35.0,2.0,36.0,2.0,0.0,6.0,63.0,29.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2962,Ohio,Cities,Kenton,8184.0,684.0,126.0,507.0,51.0,120,4.0,46.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,81.0,13.0,97.0,0.0,0.0,11.0,2.0,4.0,5.0,0.0,0.0,293.0,4.0,4.0,89.0,73.0,1.0,35.0,1.0,86.0,3.0,3.0,4.0,50.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2963,Ohio,Cities,Lakewood,50923.0,1397.0,296.0,1076.0,25.0,282,26.0,217.0,39.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,114.0,7.0,159.0,0.0,0.0,94.0,48.0,27.0,19.0,0.0,0.0,570.0,0.0,5.0,104.0,126.0,0.0,152.0,5.0,178.0,66.0,32.0,29.0,20.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,Midwest (East)
2964,Ohio,Cities,Lancaster,39453.0,3940.0,1126.0,2580.0,234.0,1029,54.0,491.0,484.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,62.0,35.0,0.0,0.0,27.0,9.0,0.0,9.0,16.0,0.0,246.0,68.0,557.0,0.0,1.0,116.0,28.0,35.0,53.0,0.0,0.0,1482.0,22.0,8.0,298.0,220.0,1.0,222.0,28.0,683.0,51.0,17.0,26.0,209.0,100.0,109.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,16.0,Midwest (East)
2965,Ohio,Cities,Lawrence Township,8235.0,289.0,56.0,196.0,37.0,54,10.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,1.0,54.0,0.0,0.0,17.0,3.0,10.0,4.0,0.0,0.0,79.0,0.0,0.0,1.0,19.0,0.0,16.0,4.0,39.0,5.0,0.0,0.0,28.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,Midwest (East)
2966,Ohio,Cities,Liberty Township,11825.0,379.0,89.0,271.0,19.0,83,9.0,44.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,5.0,58.0,0.0,0.0,20.0,1.0,2.0,17.0,0.0,0.0,117.0,0.0,1.0,16.0,25.0,0.0,18.0,2.0,55.0,8.0,4.0,5.0,14.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,Midwest (East)
2967,Ohio,Cities,Lisbon,2755.0,96.0,33.0,56.0,7.0,31,5.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,12.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,26.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,17.0,3.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2968,Ohio,Cities,Lithopolis,1256.0,49.0,15.0,31.0,3.0,15,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2969,Ohio,Cities,Lockland,3434.0,586.0,132.0,319.0,135.0,122,18.0,38.0,66.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,59.0,0.0,0.0,13.0,5.0,3.0,5.0,0.0,0.0,143.0,0.0,1.0,2.0,6.0,0.0,12.0,1.0,121.0,8.0,15.0,20.0,133.0,79.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Midwest (East)
2970,Ohio,Cities,Logan,7139.0,750.0,176.0,483.0,91.0,157,12.0,38.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,8.0,0.0,0.0,6.0,2.0,0.0,2.0,1.0,0.0,49.0,8.0,99.0,0.0,1.0,26.0,9.0,4.0,13.0,0.0,0.0,281.0,3.0,1.0,56.0,84.0,0.0,36.0,0.0,101.0,5.0,1.0,12.0,89.0,48.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2971,Ohio,Cities,London,9996.0,672.0,224.0,412.0,36.0,212,7.0,106.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,35.0,10.0,104.0,0.0,0.0,20.0,3.0,13.0,4.0,0.0,0.0,227.0,3.0,2.0,42.0,81.0,2.0,37.0,2.0,58.0,6.0,1.0,8.0,32.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,Midwest (East)
2972,Ohio,Cities,Lorain,63619.0,6902.0,2211.0,3785.0,906.0,2120,115.0,1422.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,61.0,34.0,4.0,0.0,23.0,0.0,0.0,0.0,19.0,0.0,885.0,74.0,788.0,0.0,1.0,129.0,22.0,47.0,59.0,1.0,0.0,1662.0,4.0,8.0,343.0,33.0,3.0,332.0,22.0,917.0,94.0,92.0,41.0,843.0,451.0,392.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,56.0,Midwest (East)
2973,Ohio,Cities,Loudonville,2620.0,179.0,50.0,115.0,14.0,44,4.0,17.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,4.0,27.0,0.0,0.0,8.0,2.0,4.0,2.0,0.0,0.0,64.0,0.0,1.0,7.0,13.0,1.0,14.0,0.0,28.0,0.0,1.0,1.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2974,Ohio,Cities,Louisville,9150.0,410.0,96.0,293.0,21.0,87,8.0,44.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,41.0,1.0,64.0,0.0,0.0,12.0,0.0,4.0,8.0,0.0,0.0,161.0,0.0,1.0,27.0,31.0,2.0,30.0,0.0,70.0,10.0,1.0,1.0,20.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Midwest (East)
2975,Ohio,Cities,Loveland,12387.0,322.0,62.0,206.0,54.0,59,6.0,20.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,23.0,4.0,42.0,1.0,0.0,15.0,1.0,6.0,8.0,0.0,0.0,112.0,0.0,1.0,20.0,9.0,0.0,28.0,3.0,51.0,4.0,1.0,2.0,49.0,20.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Midwest (East)
2976,Ohio,Cities,"Madison Township, Franklin County",17948.0,481.0,113.0,330.0,38.0,103,6.0,43.0,54.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,92.0,1.0,67.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,136.0,0.0,0.0,10.0,28.0,0.0,38.0,10.0,50.0,10.0,7.0,13.0,32.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Midwest (East)
2977,Ohio,Cities,Mansfield,46145.0,8166.0,2542.0,4726.0,898.0,2450,81.0,2351.0,18.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,70.0,35.0,5.0,0.0,30.0,1.0,1.0,0.0,26.0,0.0,892.0,149.0,1015.0,0.0,3.0,206.0,66.0,74.0,66.0,0.0,0.0,2133.0,5.0,2.0,444.0,136.0,5.0,427.0,35.0,1079.0,155.0,88.0,59.0,814.0,457.0,357.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,6.0,0.0,62.0,Midwest (East)
2978,Ohio,Cities,Marietta,14051.0,350.0,118.0,182.0,50.0,113,6.0,78.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,23.0,0.0,0.0,10.0,7.0,2.0,1.0,0.0,0.0,116.0,1.0,1.0,56.0,13.0,0.0,7.0,0.0,38.0,4.0,1.0,7.0,48.0,29.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Midwest (East)
2979,Ohio,Cities,Marion,36765.0,3378.0,708.0,2223.0,447.0,644,31.0,489.0,124.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,27.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,0.0,627.0,42.0,433.0,0.0,0.0,86.0,30.0,41.0,14.0,1.0,0.0,907.0,1.0,3.0,58.0,130.0,0.0,140.0,8.0,567.0,40.0,40.0,38.0,411.0,302.0,109.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,31.0,Midwest (East)
2980,Ohio,Cities,Martins Ferry,6815.0,326.0,118.0,143.0,65.0,111,11.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,21.0,2.0,19.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,80.0,0.0,2.0,21.0,18.0,0.0,3.0,2.0,34.0,4.0,1.0,9.0,63.0,36.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Midwest (East)
